24428.000	24928.000	3600.000	0.265	-44236.800	0.000
24444.000	24928.000	3600.000	0.321	-44236.800	0.000
24460.000	24928.000	3600.000	0.421	-44236.800	0.000
24476.000	24928.000	3600.000	0.438	-44236.800	0.000
24492.000	24928.000	3600.000	0.485	-44236.800	0.000
24508.000	24928.000	3600.000	0.653	34259.616	0.000
24524.000	24928.000	3600.000	0.562	7908.857	0.000
24540.000	24928.000	3600.000	0.301	-44236.800	0.000
24556.000	24928.000	3600.000	0.191	-44236.800	0.000
24572.000	24928.000	3600.000	0.171	-44236.800	0.000
24588.000	24928.000	3600.000	0.233	-44236.800	0.000
24604.000	24928.000	3600.000	0.340	-44236.800	0.000
24620.000	24928.000	3600.000	0.475	-44236.800	0.000
24636.000	24928.000	3600.000	0.296	-44236.800	0.000
24652.000	24928.000	3600.000	0.196	-44236.800	0.000
24668.000	24928.000	3600.000	0.239	-44236.800	0.000
24684.000	24928.000	3600.000	0.271	-44236.800	0.000
24700.000	24928.000	3600.000	0.196	-44236.800	0.000
24716.000	24928.000	3600.000	0.245	-44236.800	0.000
24732.000	24928.000	3600.000	0.296	-44236.800	0.000
24748.000	24928.000	3600.000	0.237	-44236.800	0.000
24764.000	24928.000	3600.000	0.233	-44236.800	0.000
24780.000	24928.000	3600.000	0.386	-44236.800	0.000
24796.000	24928.000	3600.000	0.351	-44236.800	0.000
24812.000	24928.000	3600.000	0.237	-44236.800	0.000
24828.000	24928.000	3600.000	0.262	-44236.800	0.000
24844.000	24928.000	3600.000	0.234	-44236.800	0.000
24860.000	24928.000	3600.000	0.272	-44236.800	0.000
24876.000	24928.000	3600.000	0.273	-44236.800	0.000
24892.000	24928.000	3600.000	0.246	-44236.800	0.000
24908.000	24928.000	3600.000	0.322	-44236.800	0.000
24924.000	24928.000	3600.000	0.299	-44236.800	0.000
24940.000	24928.000	3600.000	0.230	-44236.800	0.000
24956.000	24928.000	3600.000	0.153	-44236.800	0.000
24972.000	24928.000	3600.000	0.116	-44236.800	0.000
24988.000	24928.000	3600.000	0.052	-44236.800	0.000
24300.000	24944.000	3600.000	0.246	-44236.800	0.000
24316.000	24944.000	3600.000	0.195	-44236.800	0.000
24332.000	24944.000	3600.000	0.127	-44236.800	0.000
24348.000	24944.000	3600.000	0.072	-44236.800	0.000
24364.000	24944.000	3600.000	0.115	-44236.800	0.000
24380.000	24944.000	3600.000	0.164	-44236.800	0.000
24396.000	24944.000	3600.000	0.217	-44236.800	0.000
24412.000	24944.000	3600.000	0.172	-44236.800	0.000
24428.000	24944.000	3600.000	0.199	-44236.800	0.000
24444.000	24944.000	3600.000	0.291	-44236.800	0.000
24460.000	24944.000	3600.000	0.336	-44236.800	0.000
24476.000	24944.000	3600.000	0.424	-44236.800	0.000
24492.000	24944.000	3600.000	0.653	34259.616	0.000
24508.000	24944.000	3600.000	0.715	52212.881	0.000
24524.000	24944.000	3600.000	0.568	9646.270	0.000
24540.000	24944.000	3600.000	0.385	-44236.800	0.000
24556.000	24944.000	3600.000	0.207	-44236.800	0.000
24572.000	24944.000	3600.000	0.143	-44236.800	0.000
24588.000	24944.000	3600.000	0.143	-44236.800	0.000
24604.000	24944.000	3600.000	0.143	-44236.800	0.000
24620.000	24944.000	3600.000	0.252	-44236.800	0.000
24636.000	24944.000	3600.000	0.247	-44236.800	0.000
24652.000	24944.000	3600.000	0.184	-44236.800	0.000
24668.000	24944.000	3600.000	0.202	-44236.800	0.000
24684.000	24944.000	3600.000	0.194	-44236.800	0.000
24700.000	24944.000	3600.000	0.184	-44236.800	0.000
24716.000	24944.000	3600.000	0.291	-44236.800	0.000
24732.000	24944.000	3600.000	0.400	-44236.800	0.000
24748.000	24944.000	3600.000	0.270	-44236.800	0.000
24764.000	24944.000	3600.000	0.248	-44236.800	0.000
24780.000	24944.000	3600.000	0.436	-44236.800	0.000
24796.000	24944.000	3600.000	0.520	-44236.800	0.000
24812.000	24944.000	3600.000	0.387	-44236.800	0.000
24828.000	24944.000	3600.000	0.272	-44236.800	0.000
24844.000	24944.000	3600.000	0.233	-44236.800	0.000
24860.000	24944.000	3600.000	0.290	-44236.800	0.000
